6

3	2	1	2	10.1637	0.0014
3	1	1	0	10.2325	0.0006
3	1	1	1	10.2555	0.00055
3	1	0	1	10.2598	0.0012
3	1	1	2	10.2687	0.00055
3	0	1	1	10.3552	0.0005
